SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.006096578,73,0,0.002883229,2080.0,6,0,0,0,0.0
1,0.134591262,76,0,891.0,2554.0,15,0,1,0,1.0
1,0.9037275709999999,30,0,5993.0,8311.0,6,1,4,0,0.0
1,0.5618978370000001,48,1,0.446415898,4226.0,4,0,1,0,0.0
1,0.18205864300000002,36,0,0.318280287,6000.0,7,0,1,0,2.0
1,0.12253802800000001,27,2,0.724396336,1200.0,10,0,0,0,0.0
1,1.019561277,38,0,0.290966689,10416.0,6,0,1,0,0.0
1,0.000663848,67,0,0.22162620000000002,7083.0,3,0,1,0,0.0
1,0.27669786399999996,47,0,0.348620184,7500.0,6,0,1,0,2.0
1,0.804835702,33,4,1.421394651,4000.0,14,0,2,0,1.0
1,0.0,36,0,3172.0,2554.0,16,0,1,0,3.0
1,0.16022855800000002,47,0,0.214991077,8404.0,8,0,2,0,2.0
1,0.04246662599999999,65,0,499.0,2554.0,9,0,1,0,0.0
1,0.209794006,42,1,0.202556437,9700.0,11,0,1,0,2.0
1,0.042443097,67,0,0.404238305,2500.0,5,0,1,0,0.0
1,0.00373325,63,0,5.0,1159.0,5,0,0,0,0.0
1,0.7397323490000001,42,3,0.01329149,10833.0,2,1,0,0,0.0
1,0.9999998999999999,78,0,0.467812875,2500.0,6,0,1,0,0.0
1,0.83047381,34,0,0.048059008,39180.0,8,0,1,0,2.0
1,0.46955099100000003,33,0,2624.0,0.0,9,0,2,0,1.0
1,0.0,61,3,0.081700675,12300.0,20,0,1,0,0.0
1,0.0,26,0,0.7475035659999999,700.0,4,0,0,0,0.0
1,0.9999998999999999,30,0,0.0,2542.0,0,0,0,0,2.0
1,0.9999998999999999,33,0,0.509074613,4462.0,5,0,2,0,0.0
1,0.643104377,32,0,0.249571551,4667.0,5,0,0,0,0.0
1,0.6696959729999999,63,0,2091.0,2554.0,8,0,1,0,0.0
1,0.098298034,43,0,6695.0,8311.0,13,0,3,0,0.0
1,0.10769673199999999,40,0,0.208106067,11916.0,8,0,2,0,1.0
1,0.0,66,0,1709.0,2554.0,5,0,1,0,0.0
1,0.458363474,48,0,0.524838013,8333.0,12,0,2,0,3.0
1,0.839324911,47,0,2.208619613,1600.0,12,0,2,0,1.0
1,0.239039198,50,0,0.42320534200000004,9583.0,16,0,2,0,2.0
1,1.035823772,74,0,0.466480905,6100.0,19,0,1,0,0.0
1,0.0,39,1,0.591139825,6500.0,7,0,2,0,2.0
1,0.716309671,53,0,2492.0,2554.0,6,0,1,0,0.0
0,0.9999998999999999,39,0,396.0,1159.0,1,1,0,0,0.0
1,0.030407543,67,0,0.247462992,10740.0,12,0,1,0,1.0
1,0.7260684829999999,44,0,1470.0,1159.0,5,0,0,0,0.0
1,0.0,77,0,22.0,1159.0,3,0,0,0,0.0
1,0.032145164,40,0,0.196360728,5000.0,4,0,1,0,1.0
1,0.26367926,42,0,0.117147142,6000.0,8,0,0,0,1.0
1,0.035421861,77,0,0.23362906600000002,7100.0,13,0,2,0,0.0
1,0.411721477,66,0,0.516861666,4358.0,8,0,2,0,0.0
1,0.006096074,34,0,0.685900925,3673.0,12,0,1,0,3.0
1,0.094547517,71,0,497.0,1159.0,14,0,0,0,0.0
1,0.151817534,38,2,0.319734613,7083.0,5,0,1,0,0.0
1,0.056603774,24,0,0.17617659300000002,2400.0,7,0,0,0,0.0
1,0.30790930699999997,71,0,0.607252366,7500.0,10,0,3,0,0.0
1,0.04519536,75,0,0.630785053,2916.0,7,0,2,0,1.0
1,0.024772087999999998,89,2,0.052836485,1797.0,11,0,0,1,0.0
1,0.0,73,0,1183.0,8311.0,5,0,2,0,0.0
1,0.573000565,39,0,0.308076822,3800.0,10,0,0,0,2.0
1,0.27668551199999997,30,0,0.098987627,8000.0,8,0,0,0,0.0
1,0.044277807999999995,57,0,0.02435273,3900.0,6,0,0,0,4.0
1,0.000879386,37,0,0.400859914,10000.0,11,0,2,0,3.0
1,0.0,37,0,699.0,2554.0,4,0,1,0,3.0
1,0.566035086,52,0,0.13039956800000002,11111.0,9,0,0,0,0.0
1,0.0,70,0,0.344590091,4500.0,10,0,2,0,0.0
1,0.8051860009999999,68,0,0.22946593,5429.0,7,0,0,0,0.0
1,0.699300033,37,0,0.71296128,5500.0,7,0,2,0,0.0
1,0.014760603999999998,83,0,0.095880511,4150.0,9,0,0,0,0.0
1,0.001483775,30,0,0.33706517399999997,2500.0,9,0,0,0,0.0
1,0.9368751790000001,64,0,0.687968583,2800.0,10,0,0,0,0.0
1,0.107764075,39,0,0.8359887540000001,3200.0,5,0,2,0,0.0
1,0.018648089,67,0,0.5096908170000001,4333.0,7,0,2,0,1.0
1,0.08234137400000001,51,0,0.255289337,7136.0,10,0,2,0,2.0
1,0.082694648,46,1,0.501527354,3600.0,13,0,1,0,1.0
1,0.10492867,48,0,760.0,8311.0,5,0,2,0,0.0
1,0.504996669,43,0,2151.0,2554.0,6,0,1,0,0.0
1,0.032750617,77,0,0.202617944,11000.0,7,0,1,0,1.0
1,0.020111606,63,1,2314.0,8311.0,10,0,2,1,0.0
1,0.49737557299999996,46,0,3374.0,8311.0,23,0,2,0,1.0
0,1.005228758,39,6,0.241072797,6524.0,14,1,2,0,2.0
1,0.498537679,40,0,0.42767631,7500.0,9,0,2,0,2.0
1,0.0,40,0,0.543536088,5638.0,6,0,2,0,0.0
1,0.011666498,70,0,0.8354596009999999,3056.0,15,0,1,0,0.0
1,0.06252882,52,0,0.42299301899999997,4583.0,19,0,2,0,2.0
1,0.9999998999999999,93,0,0.0,5356.0,2,0,0,0,0.0
1,0.83402213,31,0,0.267793383,4200.0,9,0,1,0,0.0
1,0.013580426000000001,74,0,0.0029813659999999996,8049.0,4,0,0,0,0.0
0,0.660654608,55,0,0.628605914,8284.0,16,0,2,0,1.0
1,0.912017596,29,1,513.0,1159.0,4,0,0,2,0.0
1,0.083116583,36,0,0.225462423,6000.0,3,0,1,0,0.0
1,0.051498019000000006,74,0,0.00779844,5000.0,2,0,0,0,0.0
1,1.076923077,41,0,0.016211835,3700.0,1,2,0,1,3.0
1,0.8298836079999999,56,0,0.279984232,10146.0,13,0,1,0,3.0
1,0.495536246,54,0,0.20437177899999998,5626.0,2,0,1,0,0.0
1,0.127143852,42,0,0.520126283,3800.0,4,0,1,0,0.0
1,0.13788748,57,0,0.299596282,10650.0,7,0,3,0,0.0
0,0.918944793,26,1,313.0,1159.0,7,0,0,2,0.0
1,0.022566551,71,0,0.004555117,3292.0,5,0,0,0,0.0
1,0.191535604,77,0,0.5444598820000001,5757.0,29,0,2,0,0.0
1,0.0,39,0,2682.0,8311.0,7,0,2,0,1.0
1,0.010312724,65,0,0.00429957,10000.0,15,0,0,0,0.0
1,0.303463036,40,0,0.260313275,12895.0,14,0,1,0,2.0
1,0.280161402,49,0,0.439922821,5700.0,14,0,3,0,0.0
1,0.058178383,71,0,0.137954015,3000.0,13,0,0,1,0.0
1,0.0024586129999999997,32,0,0.296329997,3296.0,8,0,1,0,1.0
1,0.9999998999999999,54,1,0.8944409740000001,1600.0,2,0,1,1,2.0
1,0.001417597,79,0,9.520000000000001e-05,10500.0,6,0,0,0,0.0
1,0.186813187,24,0,131.0,0.0,6,0,0,0,0.0
1,0.358663687,42,0,0.658520329,4500.0,17,0,2,0,0.0
1,0.860376664,49,0,0.288785202,6000.0,9,0,2,1,2.0
1,0.9999998999999999,37,0,0.00856531,1400.0,0,1,0,0,1.0
1,0.81916869,34,0,0.56965877,4600.0,7,0,2,0,1.0
1,0.0,63,0,446.0,1159.0,8,0,0,0,0.0
1,0.046208094000000005,71,1,444.0,2554.0,14,0,1,0,0.0
1,0.055747446,61,0,0.396097046,3791.0,9,0,1,0,0.0
1,0.9999998999999999,33,0,0.050351722,2700.0,1,1,0,0,2.0
1,0.022139693999999998,56,0,0.317601333,1800.0,6,0,0,0,0.0
1,1.026853657,33,0,0.273945825,3580.0,2,0,0,0,0.0
1,0.398443359,91,0,0.499527856,4235.0,12,0,2,0,0.0
1,0.0,49,0,0.274039298,5750.0,4,0,1,0,2.0
0,0.900817512,33,0,0.39073164899999996,8350.0,8,0,1,0,1.0
1,0.339826544,77,0,0.210125377,6300.0,9,0,1,0,0.0
1,0.042045617,49,0,0.075974675,3000.0,3,0,0,0,0.0
1,0.0,69,0,0.128575396,3600.0,5,0,0,0,0.0
1,0.23110859,69,0,0.26373743899999996,9353.0,9,0,1,0,1.0
1,0.061161232999999995,56,0,100.0,1159.0,5,0,0,0,0.0
1,0.36617523700000004,50,1,0.310187532,7891.0,10,0,1,0,0.0
0,0.073896305,51,0,0.359477124,2600.0,4,0,2,0,1.0
1,0.07647694099999999,62,0,0.332204483,6200.0,5,0,1,0,1.0
1,0.321291443,43,0,0.94639235,3450.0,17,0,4,0,1.0
1,0.026231337999999996,63,0,0.1807896,4153.0,6,0,0,0,0.0
0,0.740518962,40,1,0.153105255,12977.0,5,0,1,0,0.0
1,0.011763338,66,0,0.108736408,8000.0,16,0,0,0,1.0
1,0.890336262,40,5,0.01981789,5600.0,4,2,0,0,3.0
1,0.44244956,38,2,0.036990752,4000.0,3,0,0,0,0.0
1,0.0,43,0,0.50275679,4896.0,12,0,2,0,2.0
1,0.9999998999999999,31,0,0.156196581,4679.0,1,0,0,0,2.0
1,0.20670227600000002,41,0,0.30717542600000003,8333.0,6,0,1,0,2.0
1,0.194490275,62,0,1822.0,2554.0,3,0,1,0,0.0
1,0.06761558299999999,68,0,0.309672582,4000.0,5,0,1,0,0.0
1,0.119096312,47,2,0.49628119,8335.0,24,0,1,0,0.0
1,0.474164814,54,0,0.438056554,6400.0,12,0,2,0,3.0
1,0.6922884640000001,37,0,0.315128205,3899.0,3,0,1,0,3.0
1,0.372062551,60,0,0.18961558399999998,13500.0,8,0,0,0,0.0
1,0.081876725,56,0,0.00487961,12500.0,1,0,0,0,0.0
1,0.266784755,50,1,1924.0,8311.0,12,0,2,0,2.0
0,0.992422391,68,0,0.089982004,3333.0,4,0,0,1,3.0
1,0.9999998999999999,40,0,0.0,3539.0,0,0,0,0,0.0
1,0.49310138,62,1,1.1405371640000002,1600.0,7,1,1,3,1.0
1,0.034825871,35,0,0.030159268,2950.0,2,0,0,0,2.0
1,0.35230422,51,0,0.17620170000000002,14000.0,4,0,1,0,0.0
0,1.5632730730000002,62,2,0.034167971,3833.0,5,0,0,1,0.0
1,0.054465797,41,1,0.318210224,8000.0,9,0,2,0,3.0
1,0.076262284,57,0,0.564410169,3500.0,8,0,2,0,0.0
1,0.28286019100000004,71,1,0.475641949,4166.0,8,0,1,0,0.0
1,0.9999998999999999,68,0,0.07088101299999999,9000.0,4,0,0,0,0.0
1,0.306709918,46,0,0.25574885,5000.0,6,0,0,0,1.0
1,0.696521391,53,2,0.534116471,4000.0,11,0,1,1,2.0
1,0.578850125,31,0,0.34003428399999996,6416.0,6,0,1,0,0.0
0,0.0,52,1,0.40688633799999996,2700.0,10,4,2,1,0.0
1,0.016924198,67,0,84.0,1159.0,11,0,0,0,0.0
1,0.008938755,58,1,0.45616916399999996,4870.0,10,0,2,0,0.0
1,0.034640104,58,1,0.12221950599999999,4090.0,6,0,1,0,0.0
1,0.038348083,70,0,0.26481588,6951.0,6,0,1,0,0.0
1,0.9999998999999999,66,0,0.016275285,4300.0,1,0,0,0,0.0
1,0.035071875,77,0,0.34563520200000003,2817.0,7,0,1,0,0.0
1,0.00641252,78,0,0.001874609,4800.0,8,0,0,0,0.0
1,0.445063166,68,0,0.723871873,4276.0,12,0,2,0,0.0
1,0.017488278,70,0,0.306056579,5266.0,18,0,1,0,1.0
1,0.38094813,66,0,0.232972815,3420.0,5,0,0,0,0.0
1,0.9305894659999999,60,9,0.801299675,4000.0,15,1,1,1,3.0
1,0.202927652,50,0,0.48760141700000004,8750.0,18,0,2,0,0.0
1,0.711680979,72,0,0.089955022,2000.0,3,0,0,0,0.0
1,0.0,40,0,0.264258123,4400.0,9,0,1,0,0.0
1,0.005165218,61,0,1279.0,2554.0,7,0,1,0,0.0
1,0.149192779,54,0,0.40222589299999995,11500.0,20,0,2,0,0.0
1,0.081926462,51,0,2210.0,8311.0,29,0,2,0,0.0
1,0.992857245,61,0,0.648763681,4933.0,7,0,1,0,2.0
1,0.8226771740000001,77,0,5.309625821,3500.0,22,0,2,0,1.0
1,0.0,66,0,4629.0,8311.0,9,0,2,0,0.0
1,0.002124956,59,0,0.300518135,2701.0,5,0,1,0,0.0
1,0.0,63,0,54.0,1159.0,2,0,0,0,0.0
1,0.970285928,56,0,0.28571428600000004,4500.0,7,0,0,0,0.0
1,0.040739815,37,0,0.11170056,3392.0,5,0,0,0,0.0
1,0.49163029700000005,30,0,0.8696124590000001,2760.0,6,0,2,0,0.0
1,0.018130553,65,1,0.308193349,2916.0,11,0,0,0,0.0
1,0.231262215,63,0,0.09599338,14500.0,6,0,0,0,0.0
1,0.41945753700000005,43,0,4439.0,0.0,14,0,3,0,0.0
1,0.24954101,66,0,0.574949731,15416.0,22,0,2,0,2.0
1,0.9999998999999999,29,0,0.101265823,1342.0,1,1,0,0,0.0
1,0.0,41,0,0.212333995,6550.0,6,0,2,0,1.0
1,0.48041815,52,0,8140.0,8311.0,7,0,2,0,4.0
1,0.029467301,61,0,1251.0,2554.0,8,0,1,0,0.0
1,0.78316172,33,1,0.276195075,2070.0,4,0,0,0,0.0
1,0.005922381,74,0,0.174004561,5700.0,12,0,1,0,1.0
1,0.0,57,0,26.0,1159.0,2,0,0,0,0.0
1,0.732174106,56,0,0.394787031,12583.0,15,0,3,0,0.0
1,0.108894555,58,1,65.0,1159.0,2,0,0,0,0.0
1,0.511909505,70,0,0.492658544,3200.0,12,0,0,0,1.0
1,0.42637114200000004,62,1,0.406053995,3666.0,15,0,1,0,0.0
1,0.326193355,66,0,0.40759075899999997,2423.0,5,0,0,0,0.0
1,0.9999998999999999,71,0,0.0,2501.0,0,1,0,0,0.0
1,0.488147399,37,0,0.025353202999999998,5166.0,6,0,0,0,2.0
1,0.600446785,65,0,0.453295845,3200.0,7,0,0,0,1.0
1,0.552042508,43,1,0.327828334,8900.0,19,0,2,0,1.0
1,0.030167472999999997,55,0,0.162183782,10000.0,21,0,2,0,2.0
1,0.252015977,46,0,0.309625821,3500.0,14,0,0,1,0.0
1,0.026313534,51,2,0.662127545,7416.0,14,0,2,0,0.0
1,0.000571417,56,0,0.8535379540000001,9708.0,12,0,1,0,0.0
1,0.0017092820000000001,72,0,0.64686529,5470.0,12,0,2,0,2.0
1,0.128993211,49,0,0.24726388300000002,7400.0,7,0,1,0,2.0
1,0.429246267,59,0,0.38125431600000004,15928.0,17,0,1,0,1.0
1,0.038948959,37,0,1012.0,2554.0,5,0,1,0,0.0
1,0.07835085,59,0,0.17416469399999998,3800.0,6,0,0,0,0.0
1,0.7964417890000001,36,0,0.38194648600000003,3400.0,12,0,1,0,0.0
1,0.127893054,58,0,0.413683907,10420.0,14,0,2,0,0.0
1,0.91558682,49,1,0.034437663,2293.0,3,0,0,0,0.0
1,1.098950525,36,0,0.21648096,8166.0,3,0,1,0,1.0
1,0.105722218,32,0,0.136955776,5833.0,7,0,0,0,4.0
1,0.10045350199999999,78,0,0.12447925300000001,6000.0,6,0,0,0,0.0
1,0.128174365,65,0,0.84346035,970.0,6,0,0,0,0.0
1,0.042821270999999994,60,0,0.012265978,4646.0,2,0,0,0,1.0
1,0.9664522059999999,35,0,0.43769100200000005,2944.0,5,0,0,0,3.0
1,0.0,31,0,0.716492503,2200.0,6,0,1,0,0.0
1,0.730186737,40,3,0.385757576,3299.0,12,0,0,0,0.0
1,0.9999998999999999,59,1,730.0,2554.0,1,0,1,1,0.0
1,0.946508915,31,0,0.379767828,2411.0,11,0,0,0,1.0
1,0.48531159799999996,38,0,0.675802847,8500.0,12,0,6,0,0.0
1,1.044977511,57,1,0.494150181,4700.0,6,0,2,0,0.0
0,0.548440494,63,2,0.39226618700000004,5559.0,11,0,0,0,1.0
1,0.007999714,69,0,0.047000195,10233.0,4,0,0,0,0.0
1,0.23486003,58,0,0.150093308,3750.0,10,0,0,0,0.0
1,0.184060497,55,1,0.6646997570000001,2880.0,13,0,2,0,0.0
1,0.008931241999999999,68,0,22.0,1159.0,7,0,0,0,0.0
1,0.538174327,58,0,1.45004583,1090.0,11,0,2,0,1.0
1,0.00013266799999999998,61,0,0.0,4000.0,3,0,0,0,0.0
1,0.312291264,53,0,5584.0,8311.0,15,0,3,0,0.0
1,0.0,42,0,0.423237565,7900.0,18,0,1,0,1.0
1,0.061711483,65,0,0.425267368,11500.0,7,0,2,0,1.0
1,0.062496875,37,0,0.008359456999999999,4784.0,4,0,0,0,0.0
1,0.5468226589999999,54,0,0.24548272,17100.0,11,0,4,0,2.0
0,0.9999998999999999,63,2,0.006499188,8000.0,0,0,0,1,0.0
1,0.039179399,71,0,0.297201175,6466.0,15,0,4,0,1.0
1,0.08966334599999999,41,0,0.357928414,5000.0,5,0,2,0,0.0
1,0.00059647,37,0,601.0,1159.0,5,0,0,0,0.0
1,0.029352596,82,0,0.494156928,1197.0,7,0,1,0,0.0
1,0.029934814,37,0,0.17300435399999997,10334.0,3,0,1,0,1.0
0,0.9999998999999999,40,0,0.024168236000000003,3185.0,1,3,0,0,2.0
0,0.052094790999999994,68,0,0.002678093,5600.0,5,0,0,0,0.0
1,0.9999998999999999,58,0,0.38972844,8800.0,8,0,2,0,1.0
1,0.525134079,26,0,0.256390787,3950.0,7,0,1,0,0.0
1,0.021003825,73,0,0.010319174,4166.0,7,0,0,0,0.0
1,0.047847608,68,0,0.269738421,4166.0,2,0,1,0,0.0
1,0.07046743400000001,39,0,1868.0,2554.0,4,0,1,0,0.0
1,0.337034062,43,0,0.39858962200000003,9500.0,12,0,1,0,2.0
1,0.097560976,64,0,2369.0,2554.0,5,0,1,0,0.0
1,0.9999998999999999,24,1,503.0,1159.0,1,0,0,0,0.0
1,0.0,64,1,0.44961007799999997,3333.0,4,0,1,0,0.0
1,0.498183589,36,0,1.088509731,3750.0,7,0,1,0,0.0
1,0.051351492,34,0,0.473741497,3674.0,5,0,2,0,2.0
1,0.002299393,71,0,0.186511543,5500.0,3,0,1,0,0.0
1,4.93e-05,68,0,2181.0,8311.0,10,0,3,0,1.0
0,0.943449523,51,1,0.35776759700000005,2400.0,3,0,0,0,0.0
1,0.275169197,56,0,0.232675346,33333.0,14,0,2,0,0.0
1,0.147632785,42,0,0.413606911,9259.0,15,0,2,0,3.0
1,0.5932534429999999,56,0,3757.0,2554.0,33,0,1,0,3.0
1,0.625791403,37,1,0.159568086,5000.0,7,0,0,0,1.0
1,0.0,38,0,0.761408882,3264.0,4,0,1,0,0.0
1,0.664785665,72,0,0.587133042,1600.0,6,1,0,0,0.0
1,0.0,29,0,0.338858195,3800.0,6,0,1,0,1.0
1,0.00881738,47,0,0.753881988,6439.0,6,0,2,0,2.0
1,0.823026275,51,0,0.24075837600000002,11550.0,11,0,1,0,0.0
1,0.0,87,0,0.0,7143.0,5,0,0,0,0.0
1,0.0,39,0,0.0,6000.0,2,0,0,0,0.0
1,0.119223465,49,1,0.288392439,6400.0,8,0,1,0,3.0
0,0.405868554,45,1,0.50858509,4600.0,13,0,1,0,2.0
1,0.8058848740000001,31,0,0.45071068299999995,2180.0,8,0,0,0,0.0
1,0.033432219,74,0,0.012189813,4593.0,3,0,0,0,1.0
1,0.350028633,42,0,0.98249453,2741.0,10,0,1,0,2.0
1,0.109066563,36,0,0.16071428599999998,3583.0,5,0,1,0,0.0
0,1.409638554,38,1,0.518714012,4167.0,6,7,2,3,4.0
1,0.470417299,47,0,0.691861628,5000.0,8,0,2,0,1.0
0,0.9170414790000001,25,0,0.044213764,2600.0,3,0,0,0,0.0
1,0.615455754,49,0,0.55654299,4500.0,5,0,1,2,1.0
1,0.0,38,0,0.40879560200000004,2000.0,11,0,0,0,0.0
1,0.080817022,34,0,0.069976674,3000.0,12,0,0,1,0.0
1,0.9999998999999999,53,0,3577.0,8311.0,6,0,3,0,0.0
1,0.372041864,54,1,0.264966879,8000.0,7,0,2,0,1.0
1,0.005442969000000001,42,0,0.118880397,9681.0,10,0,1,0,0.0
1,0.07472548799999999,67,0,0.329066107,4764.0,19,0,1,0,1.0
1,0.9881849890000001,46,2,0.636918543,4750.0,7,0,1,1,1.0
1,0.023671611000000002,57,0,0.17637484,8600.0,11,0,2,0,2.0
1,0.711628837,44,0,0.31825273,6409.0,7,0,1,0,1.0
0,0.655316473,63,0,5223.0,8311.0,19,0,2,0,0.0
1,0.315681062,70,0,1.3998001,2000.0,10,0,4,0,0.0
1,0.5620022570000001,62,0,2369.0,2554.0,12,0,1,0,1.0
1,0.66603982,59,0,0.21947449800000002,10998.0,11,0,1,0,1.0
1,0.9999998999999999,45,0,0.0,500.0,0,0,0,0,0.0
1,0.023443558,34,0,0.089318447,6000.0,5,0,0,0,2.0
1,0.050539402000000004,48,0,0.409402315,4232.0,6,0,1,0,0.0
1,0.190965755,56,0,0.336665834,4000.0,11,0,1,0,0.0
1,0.27029132899999997,46,0,0.42721331,3365.0,6,0,1,0,3.0
1,0.684619656,39,1,0.128387383,2250.0,4,0,0,1,2.0
1,0.0033728820000000002,61,0,577.0,2554.0,6,0,1,1,0.0
1,0.024161704,72,0,0.006355604,6450.0,7,0,0,0,1.0
1,0.276649666,50,1,0.35503793899999997,17000.0,14,0,2,0,5.0
1,0.02560834,68,0,0.18778403899999999,5500.0,8,0,0,0,0.0
1,0.763209472,40,0,0.5384167639999999,1717.0,8,0,0,0,1.0
1,0.0007802110000000001,52,0,0.132431852,9317.0,15,0,2,0,1.0
1,0.18138582,52,0,0.507486754,4340.0,10,0,1,0,0.0
1,0.022026432000000002,75,3,0.0,3352.0,5,1,0,2,0.0
1,0.123566637,61,0,0.673820955,3540.0,13,0,2,0,0.0
1,0.542259921,55,0,0.03424144,4000.0,4,0,0,0,0.0
0,0.0,30,0,0.0,1417.0,1,0,0,0,1.0
1,0.243471274,72,0,0.135569726,3606.0,2,0,0,0,1.0
0,1.008832843,38,3,0.31669466399999996,12500.0,5,0,1,0,3.0
1,0.9999998999999999,78,1,0.009463721999999999,633.0,2,0,0,0,0.0
1,0.0,40,0,0.38307470200000004,5541.0,10,0,1,0,1.0
1,0.044036545,53,0,0.249346254,6500.0,6,0,2,0,2.0
1,0.048683894000000005,56,0,0.43804262,3800.0,11,0,1,0,0.0
0,0.728365892,44,1,0.389105799,10500.0,5,0,2,0,4.0
1,0.04827671,50,0,1707.0,2554.0,4,0,1,0,0.0
1,0.9999998999999999,53,0,759.0,2554.0,2,0,1,0,0.0
0,1.011473529,30,1,0.425805854,10795.0,9,0,1,0,1.0
1,0.59241772,34,0,0.432799014,4054.0,5,0,1,0,0.0
1,0.9999998999999999,25,0,0.239547467,2032.0,1,0,0,0,0.0
1,0.0061042959999999995,47,0,0.258078539,6900.0,2,0,1,0,4.0
1,0.104055161,60,0,1856.0,8311.0,9,0,2,0,0.0
1,0.408658421,56,0,0.14589190900000001,3200.0,13,0,0,0,2.0
1,0.446755324,54,0,0.231292517,3674.0,8,0,1,0,0.0
1,0.21138497399999998,44,0,0.207924505,16000.0,6,0,1,0,2.0
1,0.013180725,36,0,0.09490847599999999,6500.0,7,0,0,0,0.0
1,0.034166061,54,0,0.19693113199999998,13750.0,11,0,1,0,1.0
1,0.0,50,0,0.188427695,11250.0,8,0,1,0,2.0
1,1.069318054,31,2,0.512878921,5706.0,7,0,1,0,1.0
1,0.142732158,25,0,0.933333333,764.0,5,0,0,0,0.0
1,0.734934381,63,0,0.157838758,4700.0,13,0,0,0,0.0
1,0.362894458,52,0,0.414930845,6000.0,6,0,1,0,0.0
1,0.394956675,48,0,0.5558693929999999,8850.0,15,0,1,0,2.0
1,0.647131504,49,4,0.9746808509999999,4699.0,18,0,1,0,2.0
1,0.021575313,67,0,0.00252605,9500.0,4,0,0,0,0.0
1,0.040495034,50,0,82.0,1159.0,11,0,0,0,0.0
1,0.57790858,61,0,0.36794539,10400.0,13,0,2,0,0.0
1,0.051357908,53,0,2412.0,8311.0,5,0,3,0,0.0
1,0.042958282,38,0,0.40415224899999996,8669.0,4,0,3,0,0.0
0,0.451385582,48,0,660.0,1159.0,4,0,0,0,0.0
1,0.341420015,61,0,0.290639545,5800.0,9,0,2,0,0.0
1,0.695331825,59,1,0.666010029,5583.0,4,0,1,0,1.0
1,0.760988945,40,0,0.510478323,6250.0,15,0,1,0,3.0
1,0.00095636,60,0,1.5245803359999999,1667.0,9,0,1,0,0.0
1,0.866966109,44,5,0.437642519,5700.0,20,1,1,2,0.0
1,0.003115829,58,0,0.45570195399999996,2200.0,3,0,1,0,0.0
1,0.08437623400000001,62,0,0.135869565,10487.0,15,0,2,0,0.0
1,0.543341933,38,0,0.710616438,2919.0,8,0,2,0,3.0
1,0.0,83,0,1199.0,2554.0,3,0,1,0,0.0
1,0.15696076,31,0,0.0029995,6000.0,1,0,0,0,1.0
1,0.09753658800000001,34,2,0.220889555,2000.0,8,0,0,0,0.0
1,0.066592795,63,0,0.20384127600000002,11037.0,8,0,1,0,0.0
1,0.529270475,39,0,0.826716076,5666.0,13,0,4,0,1.0
1,0.28034581399999997,62,0,0.572461774,25440.0,26,0,12,0,5.0
1,0.114292959,40,0,0.42614755299999996,6600.0,10,0,3,0,2.0
0,0.02669393,80,1,0.658170915,2000.0,10,1,1,2,0.0
1,0.0,28,0,0.1684,2499.0,2,0,0,0,0.0
1,0.931353123,54,0,0.36164255700000003,15000.0,10,0,2,0,3.0
0,0.9999998999999999,35,0,0.237826394,2833.0,1,3,1,0,2.0
1,0.278714752,31,0,0.317121919,1500.0,9,0,0,0,0.0
1,0.582609275,59,0,0.393430328,6666.0,6,0,1,0,0.0
1,0.022892517,62,0,0.00888133,10583.0,18,0,0,0,1.0
1,0.910782345,46,1,0.250043471,5750.0,6,0,0,0,0.0
1,0.571372848,66,0,0.43061994600000003,9274.0,10,0,1,0,0.0
1,0.101870368,31,0,0.39545327,7125.0,4,0,2,0,0.0
1,0.0,76,0,1.0,2430.0,2,0,0,0,0.0
1,0.202520643,24,0,0.12062466300000001,3713.0,3,0,0,0,0.0
0,0.464535465,26,0,0.117952819,2500.0,2,1,0,1,0.0
1,0.166026134,40,1,0.47788053,4000.0,7,0,2,0,1.0
1,0.38491344299999997,33,0,0.229027277,3885.0,10,0,0,0,0.0
1,1.42192691,50,1,0.058002937000000004,4085.0,2,0,0,1,2.0
1,0.008349791,61,0,0.091968447,5577.0,5,0,1,0,0.0
1,0.033751487000000004,42,2,0.749470713,4250.0,19,0,2,0,2.0
1,0.024680776,50,0,0.16581739199999998,11970.0,8,0,1,0,0.0
1,0.160516166,42,0,2617.0,8311.0,10,0,2,0,0.0
0,0.845617444,62,2,0.432971337,5616.0,9,1,0,1,1.0
1,0.039582359,70,1,0.214231064,1306.0,7,0,0,0,0.0
1,0.076039513,75,0,0.872625475,5000.0,11,0,3,0,0.0
1,0.291253534,38,0,0.284709853,10666.0,7,0,1,0,2.0
1,0.0,48,0,401.5,1.0,23,0,1,0,1.0
1,0.0,51,0,0.28928571399999997,839.0,5,0,0,0,2.0
1,0.314027742,58,0,6328.0,8311.0,11,0,2,0,0.0
1,0.5564435560000001,27,0,0.008506114,1880.0,1,0,0,0,1.0
1,0.440559441,25,0,0.053988003,4500.0,3,0,0,0,0.0
1,0.50356802,38,0,0.34772129700000004,9127.0,5,0,1,0,4.0
1,0.0,52,1,0.0,5356.0,6,0,0,0,0.0
